ID,tweet,sentiment4,product_review_3
5621,"So @mention claims Android phones were everywhere at last year's #SXSW. Dude, the iOS to Android ratio is like 15-to-1. iPhone 4 is everywhere",No emotion toward brand or product,Not Product Review
1897,"Buying iPad2? Turn in ur iPad1, Apple store wipes it clean, donates to schools. Mrs. Jobs idea. #Apple #iPad2 #SXSW",No emotion toward brand or product,Not Product Review
5587,"RT @mention Buying iPad2? Turn in ur iPad1, Apple store wipes it clean, donates to schools. Mrs. Jobs idea. #Apple #iPad2 #SXSW",No emotion toward brand or product,Not Product Review
2709,Has anyone read or heard anything about Google Circles? #sxsw,No emotion toward brand or product,Not Product Review
7779,Really?? RT @mention Google is launching new social media site at #SXSW?? Has anyone else heard this??,No emotion toward brand or product,Not Product Review
7831,"Google has &quot;got a lot better&quot; at protecting users' privacy with location-based tools over past 12 months, says Mayer #sxsw",No emotion toward brand or product,Not Product Review
5824,"RT @mention Google has &quot;got a lot better&quot; at protecting users' privacy with location-based tools over past 12 months, says Mayer #sxsw",No emotion toward brand or product,Not Product Review
5901,"RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today @mention #SXSW {link} #privacy ?",No emotion toward brand or product,Not Product Review
6552,"RT @mention RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today @mention #SXSW {link} #privacy ?",No emotion toward brand or product,Not Product Review
6889,"RT @mention We lose hour 2nite. #SxSW attendees will blame Microsoft, Apple will get credit 4 fixing it b4 Christmas.",Positive emotion,Not Product Review
6622,"RT @mention RT @mention We lose an hour tonight. #SxSW attendees will blame Microsoft, Apple will get credit for fixing it before Christmas.",Positive emotion,Not Product Review
6888,"RT @mention We lose an hour tonight. #SxSW attendees will blame Microsoft, Apple will get credit for fixing it before Christmas.",Positive emotion,Not Product Review
4427,"We lose an hour tonight. #SxSW attendees will blame Microsoft, Apple will get credit for fixing it before Christmas.",Positive emotion,Not Product Review
1739,"bored at #SxSW, try this iphone app: {link}",Negative emotion,Product Review
7678,"#sxsw   Tried 2 days with iPAD, w/o MacBook Pro.  the experiment is over. I heart a real keyboard.",Negative emotion,Product Review
4097,Line a mile long outside. Lucky to get in just to sit on the floor -Your Mom Has An iPad. I miss the old days at #sxsw before 40% + growth!,No emotion toward brand or product,Not Product Review
5028,"RT @mention 
An Apple pop-uitp store at #SXSW? There goes my impulse control. j.mp/i41H53 &lt;- See, this is why it's good I'm not there #ooc",No emotion toward brand or product,Not Product Review
2844,Good to see @mention in line at the #SXSW PopUp Apple Store.,Positive emotion,Not Product Review
5333,RT @mention ��� ????????? ��_ {link} ��_ #edchat #musedchat #sxsw #sxswi #classical #newTwitter,No emotion toward brand or product,Not Product Review
5334,RT @mention ��� ????????? ��_ {link} ��_ #edchat #musedchat #sxsw #sxswi #classical #newTwitter  RT @mention,No emotion toward brand or product,Not Product Review
1470,��� ????????? ��_ {link} ��_ #edchat #musedchat #sxsw #sxswi #classical #newTwitter,No emotion toward brand or product,Not Product Review
1471,��� ????????? ��_ {link} ��_ #edchat #musedchat #sxsw #sxswi #classical #newTwitter  RT @mention,No emotion toward brand or product,Not Product Review
53,��� WHAT? ��_ {link} ��_ #edchat #musedchat #sxsw #sxswi #classical #newTwitter,No emotion toward brand or product,Not Product Review
2160,��� WHO? WHAT? WHERE? WHEN? WHY? ��_ {link} ��_ #edchat #musedchat #sxsw #sxswi #classical #newTwitter,No emotion toward brand or product,Not Product Review
1308,��� Why Are We Here? ��_  {link} ��_ #edchat #musedchat #sxsw #sxswi #classical #newTwitter,No emotion toward brand or product,Not Product Review
3966,Great link &gt;&gt; RT @mention  WHAT? ��_ {link} ��_ #edchat #musedchat #sxsw #sxswi #classical #newTwitter,Positive emotion,Not Product Review
5949,RT @mention Great link &gt;&gt; RT @mention  WHAT? ��_ {link} ��_ #edchat #musedchat #sxsw #sxswi #classical #newTwitter,Positive emotion,Not Product Review
6503,"RT @mention RT @mention ��� Happy Woman's Day! Make love, not fuss! ��_ {link} � #edchat #musedchat #sxsw #sxswi #classical #newTwitter",No emotion toward brand or product,Not Product Review
5341,"RT @mention ��� Happy Woman's Day! Make love, not fuss! ��_ {link} � #edchat #musedchat #sxsw #sxswi #classical #newTwitter",No emotion toward brand or product,Not Product Review
5340,"RT @mention ��� Happy Woman's Day! Make love, not fuss! ��_ {link} ��_ #edchat #musedchat #sxsw #sxswi #classical #newTwitter",No emotion toward brand or product,Not Product Review
5342,"RT @mention ��� Happy Woman's Day! Make love, not fuss! ��_ {link} ��_ #edchat #musedchat #sxsw #sxswi #classical #newTwitter",No emotion toward brand or product,Not Product Review
5015,"��� Happy Woman's Day! Make love, not fuss! ��_ {link} ��_ #edchat #musedchat #sxsw #sxswi #classical #newTwitter",No emotion toward brand or product,Not Product Review
3264,Monday night #sxsw #sxswbuffalo Win an iPad {link},No emotion toward brand or product,Not Product Review
2909,Night is ending in fireside Pictionary at the W. On an iPad. #sxsw #werdorks,No emotion toward brand or product,Not Product Review
3644,Opening Night at the #SXSW iPad 2 Pop-up Store {link},No emotion toward brand or product,Not Product Review
1231,"Apple Set to Open 'Popup Shop' in Austin for #SXSW. RIM/HP r going to lease stores next door,put up ���Coming Soon�۝ signs {link}",No emotion toward brand or product,Not Product Review
7299,"RIM and HP are going to lease stores next door, and put up ���Coming Soon�۝ signs' {link} &lt;@mention on Apple at #SxSW",No emotion toward brand or product,Not Product Review
4921,"Download of the Day: Lonely Planet Austin, Free For a Limited Time {link} #iPhone",No emotion toward brand or product,Not Product Review
5406,RT @mention Anyone know what time Apple popup store in Austin closes tonite? #SXSW #sxtxstate #iPad apple // someone said midnight,No emotion toward brand or product,Not Product Review
3808,@mention iPad #apple #fanboy line at #sxsw on 6th &amp; Congress drinking @mention wearing @mention &amp; @mention #corporatewhore #dmad #what,No emotion toward brand or product,Not Product Review
7143,"Details for the iPad 2 giveaway coming tonight, RT this! #SXSW #sxswi",No emotion toward brand or product,Not Product Review
5667,"RT @mention Details for the iPad 2 giveaway coming tonight, RT this! #SXSW #sxswi",No emotion toward brand or product,Not Product Review
8191,"Woohoo! RT @mention Details for the iPad 2 giveaway coming tonight, RT this! #SXSW #sxswi",No emotion toward brand or product,Not Product Review
5668,"RT @mention Details for the iPad 2 giveaway coming tonight, RT this! #SXSW #sxswi - What about folks NOT at SXSW?",No emotion toward brand or product,Not Product Review
1583,"Yeah! RT @mention Details for the iPad 2 giveaway coming tonight, RT this! #SXSW #sxswi",Positive emotion,Not Product Review
391,Dont miss Charles Chen for Android/ChromeOS  Access at SXSW: @mention the Google booth in Exhibit Hall 3 @mention 1PM #sxsw,No emotion toward brand or product,Not Product Review
5687,RT @mention Dont miss Charles Chen for Android/ChromeOS  Access at SXSW: @mention the Google booth in Exhibit Hall 3 @mention 1PM #sxsw,No emotion toward brand or product,Not Product Review
2558,@mention dont miss the Q&amp;A With Google's @mention &amp; Bing's @mention On Ranking - #SXSW sessi Mon 12:30pm-Part 1 was at #SMX,No emotion toward brand or product,Not Product Review
5121,RT @mention @mention dont miss the Q&amp;A With Google's @mention &amp; Bing's @mention On Ranking - #SXSW sessi Mon 12:30pm-Part 1 was at #SMX,No emotion toward brand or product,Not Product Review
7875,#Posterous Joins The #SXSW Pile On With #PosterousEvents For��iPhone {link} via @mention -&gt; #tools #photos #apps,No emotion toward brand or product,Not Product Review
8513,Like @mention Download 'Freak Jet' on your iPhone. Hilarious. See I'm learning new stuff at #SXSW,Positive emotion,Not Product Review
2630,The iPhone battery was not made for @mention #sxsw,Negative emotion,Product Review
4386,"Restored my Apple made smart phone, because I'm about to unleash hell on it at #SXSW.",No emotion toward brand or product,Not Product Review
7622,Apple Store gets another mention: {link} - RT @mention #SxSW - Downtown Austin Apple Store: Congress &amp; West 6th Street...,No emotion toward brand or product,Not Product Review
2998,"Ha! Another mention for Apple Store: {link} - RT @mention Temporary #Apple store on 6th and Congress for #sxsw, along w...",No emotion toward brand or product,Not Product Review
3913,You know it's bad with you have to un-RSVP just to see/use your calendar.  #iphone #sxsw #FML,No emotion toward brand or product,Not Product Review
9071,You know you've made it to #sxsw when you see a bunch of grown men hooting over getting the iPad 2,No emotion toward brand or product,Not Product Review
2833,Just passed the Apple store.. On 6th.. Easily 150 folks in line #SXSW  {link},No emotion toward brand or product,Not Product Review
6812,"RT @mention Tomorrow's panel on #CSS features folks from Opera, Chrome, IE, Mozilla &amp; W3C. Apple is downstairs selling iPads #sxsw",No emotion toward brand or product,Not Product Review
6813,"RT @mention Tomorrow's panel on #CSS panel features folks from Opera, Chrome, IE, Mozilla and W3C. Apple is downstairs selling iPads. Ahem. #sxsw #apple",No emotion toward brand or product,Not Product Review
7899,"Tomorrow's panel on #CSS panel features folks from Opera, Chrome, IE, Mozilla and W3C. Apple is downstairs selling iPads. Ahem. #sxsw #apple",No emotion toward brand or product,Not Product Review
